,journal_number,journal_name,journal_name_in_foreign_language_1,journal_name_in_foreign_language_2,journal_name_in_foreign_language_3,scopus_sources,SNIP,CiteScore,SJR,quartile_in_caterory,IF,AIF,quartile_in_caterory_2,if_info_years,InCites_JCR,final_index
6663,19,Journal of business economics and management,,,,2018,0.637,1.75,0.389,Q2,1.855,2.59,Q2,2018,SSCI,870.0
6664,,Archiforma,,,,,,,,,,,,,,536.0
6665,,Archiforma,,,,,,,,,,,,,,536.0
6666,,Vandentvarka: Lietuvos vandens tiekėjų asociacijos informacinis leidinys,,,,,,,,,,,,,,1296.0
6667,,Logos,,,,2018,0.027,0.03,0.154,Q4,,,,,,334.0
6668,,Logos,,,,2018,0.027,0.03,0.154,Q4,,,,,,334.0
6669,,Строительные материалы,Construction materials,,,,,,,,,,,,,480.0
6670,,Archiforma,,,,,,,,,,,,,,536.0
6671,,SA.lt. Statyba. Architektūra,,,,,,,,,,,,,,1170.0
6672,52,Economic computation and economic cybernetics studies and research,,,,2018,0.585,1.03,0.293,Q2,0.973,2.029,Q3,2018,SSCI,137.0
6673,44,Geodesy and cartography,,,,2018,0.637,0.54,0.309,Q3,,,,,,714.0
6674,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6675,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6676,13,Baltic journal of road and bridge engineering,,,,2018,0.625,0.85,0.3,Q3,0.771,2.693,Q4,2018,SCIE,74.0
6677,29,Chemija,,,,2018,0.338,0.46,0.154,Q4,0.424,5.878,Q4,2018,SCIE,91.0
6678,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6679,,Structum,,,,,,,,,,,,,,1223.0
6680,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6681,8,Estetica. Studi e ricerche,,,,,,,,,,,,,,693.0
6682,,Teхногогические системы,,,,,,,,,,,,,,1252.0
6683,,Sapere Aude,,,,,,,,,,,,,,421.0
6684,,Sapere Aude,,,,,,,,,,,,,,421.0
6685,24,Mechanika,,,,2018,0.419,0.53,0.202,Q4,0.5,2.95,Q4,2018,SCIE,126.0
6686,,Sapere Aude,,,,,,,,,,,,,,421.0
6687,,Sapere Aude,,,,,,,,,,,,,,421.0
6688,9,International Journal of Smart Education and Urban Society (IJSEUS),,,,,,,,,,,,,,785.0
6689,64,Lituanus: the Lithuanian quarterly,,,,,,,,,,,,,,333.0
6690,10,Engineering management in production and services,,,,2018,0.505,0.72,0.0,Q3,,,,,,683.0
6691,,Marketing and management of innovations,Маркетинг і менеджмент інновацій,,,,,,,,,,,,,1007.0
6692,,Cine-versity,,,,,,,,,,,,,,617.0
6693,,Cine-versity,,,,,,,,,,,,,,617.0
6694,,Cine-versity,,,,,,,,,,,,,,617.0
6695,,Cine-versity,,,,,,,,,,,,,,617.0
6696,60,Journal of the South African institution of civil engineering,,,,2018,0.49,0.43,0.252,Q4,,,,,,933.0
6697,,Sapere Aude,,,,,,,,,,,,,,421.0
6698,,Sapere Aude,,,,,,,,,,,,,,421.0
6699,4,Mathematical models in engineering,,,,,,,,,,,,,,1018.0
6700,6,Journal of teaching English for specific and academic purposes,,,,,,,,,,,,,,930.0
6701,10,Journal of institutional studies,,,,,,,,,,,,,,902.0
6702,10,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6703,,Новые огнеупоры,,,,,,,,,,,,,,1384.0
6704,18,Polish journal of management studies,,,,2018,0.803,1.54,0.353,Q2,,,,,,1110.0
6705,,Sapere Aude,,,,,,,,,,,,,,421.0
6706,,Sapere Aude,,,,,,,,,,,,,,421.0
6707,41,Socialiniai tyrimai,Social Research,,,,,,,,,,,,,1201.0
6708,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6709,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6710,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6711,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6712,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6713,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6714,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6715,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6716,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6717,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6718,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6719,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6720,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6721,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6722,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6723,8,"Vesnik of Yanka Kupala State University of Grodno. Series 2. Mathematics. Physics. Informatics, Сomputer Technology and its Сontrol",,,,,,,,,,,,,,1301.0
6724,2,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6725,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6726,,Sapere Aude,,,,,,,,,,,,,,421.0
6727,,Sapere Aude,,,,,,,,,,,,,,421.0
6728,,Sapere Aude,,,,,,,,,,,,,,421.0
6729,,Sapere Aude,,,,,,,,,,,,,,421.0
6730,,Sapere Aude,,,,,,,,,,,,,,421.0
6731,14,ntrol and communication engineering,,,,,,,,,,,,,,468.0
6732,,Sapere Aude,,,,,,,,,,,,,,421.0
6733,,Sapere Aude,,,,,,,,,,,,,,421.0
6734,,Sapere Aude,,,,,,,,,,,,,,421.0
6735,,Sapere Aude,,,,,,,,,,,,,,421.0
6736,,Sapere Aude,,,,,,,,,,,,,,421.0
6737,,Sapere Aude,,,,,,,,,,,,,,421.0
6738,,Sapere Aude,,,,,,,,,,,,,,421.0
6739,,Sapere Aude,,,,,,,,,,,,,,421.0
6740,,Sapere Aude,,,,,,,,,,,,,,421.0
6741,,Sapere Aude,,,,,,,,,,,,,,421.0
6742,,Sapere Aude,,,,,,,,,,,,,,421.0
6743,1,Open economics,,,,,,,,,,,,,,1083.0
6744,,Žemėtvarka ir hidrotechnika,,,,,,,,,,,,,,1352.0
6745,46,Sign systems studies,,,,2018,0.388,0.29,0.249,Q2,,,,,,426.0
6746,6,Journal of teaching English for specific and academic purposes,,,,,,,,,,,,,,930.0
6747,,Žemėtvarka ir hidrotechnika,,,,,,,,,,,,,,1352.0
6748,,Проект Балтия,Project Baltia,,,,,,,,,,,,,476.0
6749,,Проект Балтия,Project Baltia,,,,,,,,,,,,,476.0
6750,,Modernizm w Europie - Modernizm w Gdyni 5. Architektura XX wieku jej ochrona i konserwacja w Gdyni i w Europie,,,,,,,,,,,,,,1039.0
6751,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6752,,COBS journal. Special issue: IAGA workshop 2018,,,,,,,,,,,,,,595.0
6753,50,Socialinis ugdymas: mokslo darbai,Social education: research papers,,,,,,,,,,,,,428.0
6754,,Sapere Aude,,,,,,,,,,,,,,421.0
6755,,Sapere Aude,,,,,,,,,,,,,,421.0
6756,1,Open economics,,,,,,,,,,,,,,1083.0
6757,,Sapere Aude,,,,,,,,,,,,,,421.0
6758,14,Architecture and urban planning,,,,,,,,,,,,,,55.0
6759,14,Architecture and urban planning,,,,,,,,,,,,,,55.0
6760,,Kultura i Edukacja,Culture and Education,,,,,,,,,,,,,958.0
6761,15,Economics and culture,,,,,,,,,,,,,,139.0
6762,10,Engineering management in production and services,,,,2018,0.505,0.72,0.0,Q3,,,,,,683.0
6763,,Acta Academiae Artium Vilnensis,,,,,,,,,,,,,,9.0
6764,4,Geologija. Geografija,,,,,,,,,,,,,,193.0
6765,15,Acta Polytechnica Hungarica,,,,2018,0.692,1.4,0.215,Q2,1.286,2.591,Q3,2018,SCIE,17.0
6766,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6767,39,Jianzhu Jiegou Xuebao=Journal of Building Structures,,,,2018,0.876,0.71,0.452,Q3,,,,,,845.0
6768,6,World architecture,,,,,,,,,,,,,,461.0
6769,,Communities of practice towards social change,,,,,,,,,,,,,,624.0
6770,,"Reliability and Statistics in Transportation and Communication: selected papers from the 17th international conference on Reliability and Statistics in lStat’17,  October, 2017, tvia",,,,,,,,,,,,,,410.0
6771,,Acta Academiae Artium Vilnensis,,,,,,,,,,,,,,9.0
6772,20,Žmogus ir žodis: mokslo darbai,,,,,,,,,,,,,,470.0
6773,,Проект Балтия,Project Baltia,,,,,,,,,,,,,476.0
6774,,Проект Балтия,Project Baltia,,,,,,,,,,,,,476.0
6775,,Проект Балтия,Project Baltia,,,,,,,,,,,,,476.0
6776,,Проект Балтия,Project Baltia,,,,,,,,,,,,,476.0
6777,,Проект Балтия,Project Baltia,,,,,,,,,,,,,476.0
6778,8,Journal of system and management sciences (JSMS),,,,,,,,,,,,,,270.0
6779,57,Lietuvos statistikos darbai,Lithuanian journal of statistics,,,,,,,,,,,,,986.0
6780,4,International ts and social sciences,,,,,,,,,,,,,,249.0
6781,64,Archives of civil engineering,,,,2018,0.866,0.8,0.304,Q3,,,,,,58.0
6782,,Vandentvarka: Lietuvos vandens tiekėjų asociacijos informacinis leidinys,,,,,,,,,,,,,,1296.0
6783,,Vandentvarka: Lietuvos vandens tiekėjų asociacijos informacinis leidinys,,,,,,,,,,,,,,1296.0
6784,5,International journal of innovative technologies in economy,,,,,,,,,,,,,,809.0
6785,,Автомобильные дороги и мосты,,,,,,,,,,,,,,474.0
6786,8,Journal of system and management sciences,,,,,,,,,,,,,,270.0
6787,,Lietuvos keliai,,,,,,,,,,,,,,980.0
6788,174,Economic Annals-XXI,,,,2018,0.319,0.4,0.21,Q3,,,,,,658.0
6789,,Statybunaujienos.lt,,,,,,,,,,,,,,1215.0
6790,19,Operational research,,,,2018,0.855,1.97,0.552,Q1,1.485,2.799,Q3,2018,SCIE,1085.0
6791,75,Journal of supercomputing,,,,2018,1.13,2.38,0.385,Q1,2.157,2.855,Q2,2018,SCIE,300.0
6792,7,Journal of applied water engineering and research,,,,2018,0.448,0.73,0.18,Q3,,,,,,866.0
6793,57,Management decision. Special Issue: MCDA,,,,2018,1.058,2.74,0.731,Q1,1.963,3.067,Q3,2018,SSCI,336.0
6794,18,International journal of information technology & decision making,,,,2018,0.95,2.49,0.552,Q1,2.862,3.151,Q2,2018,SCIE,808.0
6795,16,International journal of environmental science and technology,,,,2018,0.918,2.44,0.58,Q1,2.031,3.98,Q3,2018,SCIE,182.0
6796,67,Communications in nonlinear science and numerical simulation,,,,2018,1.805,4.03,1.326,Q1,3.967,2.19,Q1,2018,SCIE,623.0
6797,125,Energy policy,,,,2018,1.786,5.45,1.988,Q1,4.88,2.75,Q1,2018,SSCI,680.0
6798,44,International journal of hydrogen energy,,,,2018,1.128,4.16,1.1,Q1,4.084,5.445,Q2,2018,SCIE,807.0
6799,74,Applied soft computing,,,,2018,2.369,6.27,1.216,Q1,4.873,3.443,Q1,2018,SCIE,52.0
6800,8,International Journal of ICT Research in Africa and the Middle East (IJICTRAME),,,,,,,,,,,,,,781.0
6801,24,Mathematical modelling and analysis,,,,2018,0.879,0.94,0.401,Q2,1.038,0.917,Q2,2018,SCIE,345.0
6802,232,Journal of environmental management,,,,2018,1.726,5.32,1.206,Q1,4.865,3.98,Q1,2018,SCIE,180.0
6803,26,Environmental science and pollution research,,,,2018,1.032,3.14,0.828,Q1,2.914,3.98,Q2,2018,SCIE,43.0
6804,210,Journal of cleaner production,,,,2018,2.308,7.32,1.62,Q1,6.395,5.131,Q1,2018,SCIE,874.0
6805,117,Composites part A: Applied science and manufacturing,,,,2018,2.592,6.9,1.907,Q1,6.282,3.616,Q1,2018,SCIE,625.0
6806,33,Trees-Structure and function,,,,2018,1.001,2.04,0.702,Q1,1.799,2.02,Q2,2018,SCIE,1279.0
6807,9,Nanomaterials,,,,2018,1.112,4.21,0.896,Q1,4.034,5.873,Q1,2018,SCIE,294.0
6808,8,Electronics,,,,2018,1.076,2.49,0.461,Q1,1.764,3.195,Q3,2018,SCIE,115.0
6809,29,Advanced functional materials,,,,2018,2.347,14.58,5.646,Q1,15.621,5.477,Q1,2018,SCIE,24.0
6810,10,Information,,,,2018,1.034,1.88,0.222,Q2,,,,,,1.0
6811,11,Symmetry,,,,2018,1.046,2.28,0.287,Q1,2.143,5.145,Q2,2018,SCIE,440.0
6812,,Mano ūkis,,,,,,,,,,,,,,1000.0
6813,12,Materials,,,,2018,1.2,3.26,0.686,Q1,2.972,4.951,Q2,2018,SCIE,6.0
6814,19,Sensors,,,,2018,1.576,3.72,0.592,Q1,3.031,3.797,Q1,2018,SCIE,199.0
6815,20,Miskolc mathematical notes,,,,2018,0.603,0.53,0.302,Q3,0.468,0.917,Q4,2018,SCIE,1036.0
6816,11,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6817,8,Electronics,,,,2018,1.076,2.49,0.461,Q1,1.764,3.195,Q3,2018,SCIE,115.0
6818,,Savaitė,,,,,,,,,,,,,,1172.0
6819,8,Electronics,,,,2018,1.076,2.49,0.461,Q1,1.764,3.195,Q3,2018,SCIE,115.0
6820,201,Construction and building materials,,,,2018,2.369,5.08,1.522,Q1,4.046,3.57,Q1,2018,SCIE,118.0
6821,12,Materials,,,,2018,1.2,3.26,0.686,Q1,2.972,4.951,Q2,2018,SCIE,6.0
6822,34,Transport,,,,2018,1.222,1.78,0.478,Q2,1.524,3.265,Q3,2018,SCIE,62.0
6823,34,Transport,,,,2018,1.222,1.78,0.478,Q2,1.524,3.265,Q3,2018,SCIE,62.0
6824,9,Crystals,,,,2018,0.695,1.98,0.497,Q2,2.061,3.61,Q2,2018,SCIE,124.0
6825,11,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6826,2019,Journal of immunology research,,,,2018,1.066,3.33,1.219,Q2,3.404,4.47,Q2,2018,SCIE,900.0
6827,93,Indian journal of physics,,,,2018,0.635,1.06,0.256,Q3,1.242,3.17,Q3,2018,SCIE,212.0
6828,38,Environmental progress and sustainable energy,,,,2018,0.623,1.73,0.44,Q2,1.596,4.882,Q3,2018,SCIE,691.0
6829,82,Land use policy,,,,2018,1.678,4.22,1.406,Q1,3.573,3.471,Q1,2018,SSCI,968.0
6830,33,Journal of electromagnetic waves and applications,,,,2018,0.747,1.37,0.308,Q2,1.351,3.713,Q3,2018,SCIE,885.0
6831,57,Journal of mathematical chemistry,,,,2018,0.949,1.82,0.318,Q2,1.81,4.021,Q2,2018,SCIE,911.0
6832,10,Beilstein journal of nanotechnology,,,,2018,0.979,2.88,0.769,Q1,2.269,5.326,Q2,2018,SCIE,76.0
6833,287,Sensors and actuators A: Physical,,,,2018,1.36,3.09,0.664,Q1,2.739,3.093,Q2,2018,SCIE,200.0
6834,54,Glasnik matematički. Ser.III,,,,2018,1.079,0.69,0.555,Q2,0.554,1.187,Q3,2018,SCIE,721.0
6835,25,Journal of civil engineering and management,,,,2018,0.895,2.05,0.585,Q2,2.029,2.693,Q2,2018,SCIE,258.0
6836,2,Open economics,,,,,,,,,,,,,,1083.0
6837,24,Asia pacific journal of tourism research,,,,2018,0.737,1.92,0.731,Q1,1.444,2.636,Q3,2018,SSCI,547.0
6838,23,Soft computing,,,,2018,1.292,3.09,0.617,Q1,2.784,3.443,Q2,2018,SCIE,52.0
6839,75,Polymer testing,,,,2018,1.548,3.23,0.752,Q1,2.943,2.679,Q1,2018,SCIE,395.0
6840,34,MAPAN: Journal of Metrology Society of India,,,,2018,1.01,1.2,0.293,Q3,1.25,3.611,Q3,2018,SCIE,992.0
6841,145,Journal of engineering mechanics,,,,2018,1.268,2.26,1.056,Q1,2.264,2.744,Q2,2018,SCIE,229.0
6842,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6843,44,Optics letters,,,,2018,1.569,4.18,1.707,Q1,3.866,2.84,Q1,2018,SCIE,1093.0
6844,10,Religions. Special issue: Levinas and the Political,,,,2018,0.678,0.5,0.224,Q1,,,,,,1145.0
6845,9,Administrative sciences,,,,,,,,,,,,,,22.0
6846,31,Concurrency and computation: practice and experience,,,,2018,0.851,1.59,0.313,Q2,1.167,2.42,Q3,2018,SCIE,116.0
6847,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6848,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6849,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6850,79,Engineering applications of artificial intelligence,,,,2018,1.815,4.58,0.881,Q1,3.526,3.363,Q1,2018,SCIE,681.0
6851,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6852,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6853,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6854,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6855,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6856,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6857,11,Mokslas – Lietuvos ateitis. onės inžinerija ir vadyba,Science – Future of Lithuania. strial engineering and management,,,,,,,,,,,,,367.0
6858,34,Transport,,,,2018,1.222,1.78,0.478,Q2,1.524,3.265,Q3,2018,SCIE,62.0
6859,11,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6860,25,Technological and economic development of economy,,,,2018,1.399,3.76,0.774,Q1,4.344,2.029,Q1,2018,SSCI,443.0
6861,93,Indian journal of physics,,,,2018,0.635,1.06,0.256,Q3,1.242,3.17,Q3,2018,SCIE,212.0
6862,25,Journal of civil engineering and management,,,,2018,0.895,2.05,0.585,Q2,2.029,2.693,Q2,2018,SCIE,258.0
6863,205,Construction and building materials,,,,2018,2.369,5.08,1.522,Q1,4.046,3.57,Q1,2018,SCIE,118.0
6864,2019,Shock and vibration,,,,2018,0.853,1.63,0.464,Q2,1.628,2.773,Q3,2018,SCIE,1196.0
6865,12,Energies,,,,2018,1.156,3.18,0.612,Q1,2.707,5.829,Q3,2018,SCIE,676.0
6866,127,Bioelectrochemistry,,,,2018,1.15,4.37,0.927,Q1,4.474,3.957,Q1,2018,SCIE,574.0
6867,25,Journal of civil engineering and management,,,,2018,0.895,2.05,0.585,Q2,2.029,2.693,Q2,2018,SCIE,258.0
6868,11,Polymers,,,,2018,1.057,3.25,0.724,Q1,3.164,3.469,Q1,2018,SCIE,84.0
6869,288,Sensors and actuators A: Physical,,,,2018,1.36,3.09,0.664,Q1,2.739,3.093,Q2,2018,SCIE,200.0
6870,9,Applied sciences,,,,2018,0.985,2.52,0.379,Q1,2.217,5.02,Q2,2018,SCIE,51.0
6871,25,Materials science,Medžiagotyra,,,2018,0.34,0.59,0.206,Q3,0.636,4.951,Q4,2018,SCIE,23.0
6872,11,Cancers,,,,2018,1.44,5.87,2.142,Q1,6.162,4.497,Q1,2018,SCIE,596.0
6873,11,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6874,,Šiluminė technika,,,,,,,,,,,,,,1347.0
6875,68,Interceram: International Ceramic Review,,,,2018,0.288,0.27,0.15,Q4,,,,,,764.0
6876,25,Technological and economic development of economy,,,,2018,1.399,3.76,0.774,Q1,4.344,2.029,Q1,2018,SSCI,443.0
6877,25,Technological and economic development of economy,,,,2018,1.399,3.76,0.774,Q1,4.344,2.029,Q1,2018,SSCI,443.0
6878,34,Archives of rheumatology,,,,2018,0.188,0.25,0.147,Q4,0.274,4.173,Q4,2018,SCIE,544.0
6879,63,Ceramics-Silikáty,,,,2018,0.587,1.03,0.352,Q3,0.84,2.588,Q3,2018,SCIE,87.0
6880,147,Applied radiation and isotopes,,,,2018,1.044,1.4,0.543,Q2,1.343,2.477,Q2,2018,SCIE,532.0
6881,51,Bulgarian chemical communications,,,,,,,,,,,,,,590.0
6882,,SA.lt. Statyba. Architektūra,,,,,,,,,,,,,,1170.0
6883,,Investuok,,,,,,,,,,,,,,253.0
6884,30,Inžinerinė ekonomika,Engineering economics,,,2018,0.831,1.11,0.288,Q2,0.73,2.029,Q4,2018,SSCI,836.0
6885,,Mathematical population studies,,,,2018,0.494,0.36,0.155,Q3,0.276,1.692,Q4,2018,SSCI,1019.0
6886,26,Tehnicki vjesnik-Technical Gazette,,,,2018,0.607,0.81,0.239,Q2,0.644,2.591,Q4,2018,SCIE,446.0
6887,14,International journal of computers communications & control,,,,2018,0.754,1.56,0.368,Q2,1.585,3.376,Q3,2018,SCIE,800.0
6888,26,Journal of multi-criteria decision analysis: d decision support,,,,2018,0.827,1.32,0.492,Q2,,,,,,293.0
6889,138,Journal of thermal analysis and calorimetry,,,,2018,1.063,2.44,0.634,Q2,2.471,4.295,Q2,2018,SCIE,940.0
6890,26,Journal of Hygienic Engineering and Design,,,,2018,0.076,0.17,0.16,Q4,,,,,,854.0
6891,8,Electronics,,,,2018,1.076,2.49,0.461,Q1,1.764,3.195,Q3,2018,SCIE,115.0
6892,20,Transport and telecommunication journal,,,,2018,0.982,1.19,0.251,Q2,,,,,,449.0
6893,12,Materials,,,,2018,1.2,3.26,0.686,Q1,2.972,4.951,Q2,2018,SCIE,6.0
6894,208,Construction and building materials,,,,2018,2.369,5.08,1.522,Q1,4.046,3.57,Q1,2018,SCIE,118.0
6895,19,BMC Cancer,,,,2018,1.015,3.29,1.336,Q2,2.933,4.497,Q3,2018,SCIE,557.0
6896,12,Materials,,,,2018,1.2,3.26,0.686,Q1,2.972,4.951,Q2,2018,SCIE,6.0
6897,6,Materials research express,,,,2018,0.501,1.33,0.353,Q2,1.449,4.951,Q3,2018,SCIE,1012.0
6898,25,Journal of civil engineering and management,,,,2018,0.895,2.05,0.585,Q2,2.029,2.693,Q2,2018,SCIE,258.0
6899,20,Journal of business economics and management,,,,2018,0.637,1.75,0.389,Q2,1.855,2.59,Q2,2018,SSCI,870.0
